setup_key,symbol,contract_id,direction,breakout_time_utc,entry_time_utc,entry,stop,target,rr_planned,split,exit_time_utc,exit_reason,r_result,mark_r,roll_level,atr_15m,atr_4h
30000037:roll:HOUR_4:1785772800000:up,ORCLUSDC,30000037,LONG,2026-08-03T16:00:00+00:00,2026-08-04T12:30:00+00:00,139.62,138.56694952211114,144.13880759716383,4.291159533228709,True,2026-08-04T13:45:00+00:00,TP1_TP2_SAME_CANDLE,3.1455797666143543,0.0,139.01,0.8661009557777055,2.484769611344602
30000033:roll:HOUR_4:1785830400000:up,LITEUSDC,30000033,LONG,2026-08-04T08:00:00+00:00,2026-08-04T14:45:00+00:00,830.2,809.716019710799,886.7526234084852,2.7608219989500276,False,2026-08-06T01:30:00+00:00,SL,-1.0,0.0,819.17,12.367960578402167,28.38950636605918
30000007:roll:HOUR_4:1785830400000:up,COPPERUSDC,30000007,LONG,2026-08-04T08:00:00+00:00,2026-08-04T19:15:00+00:00,6.639,6.625584199803791,6.671329685293682,2.409821614875991,False,2026-08-05T01:15:00+00:00,SL,-1.0,0.0,6.638,0.01283160039241611,0.0466812588252693
30000006:roll:HOUR_4:1785844800000:up,XAGUSDC,30000006,LONG,2026-08-04T12:00:00+00:00,2026-08-04T20:45:00+00:00,59.59,59.45877079903961,59.928615322452785,2.580335169113669,False,2026-08-05T02:00:00+00:00,TP,2.580335169113669,0.0,59.54,0.14245840192077433,0.6455387101888694
30000030:roll:HOUR_4:1785859200000:up,PLTRUSDC,30000030,LONG,2026-08-04T16:00:00+00:00,2026-08-04T21:15:00+00:00,160.74,159.5899779499753,163.34833819629586,2.2680766827382026,False,2026-08-04T22:30:00+00:00,SL,-1.0,0.0,160.19,1.2000441000494082,3.8466472148165707
30000037:roll:HOUR_4:1785844800000:up,ORCLUSDC,30000037,LONG,2026-08-04T12:00:00+00:00,2026-08-04T22:15:00+00:00,144.77,143.57665914326014,148.183479477923,2.8604396293347345,False,2026-08-05T08:30:00+00:00,SL,-1.0,0.0,144.76,0.8666817134796885,2.866082088308115
30000056:roll:HOUR_4:1785801600000:down,UNIUSDC,30000056,SHORT,2026-08-04T00:00:00+00:00,2026-08-04T22:45:00+00:00,3.859,3.881725858894777,3.806658576006084,2.3031659325292075,False,2026-08-04T23:00:00+00:00,SL,-1.0,0.0,3.873,0.01745171778955336,0.10263430402433533
30000024:roll:HOUR_4:1785859200000:up,AVGOUSDC,30000024,LONG,2026-08-04T16:00:00+00:00,2026-08-04T23:00:00+00:00,416.97,415.4941229309108,420.76525527868046,2.5715253378267593,False,2026-08-05T06:00:00+00:00,TP,2.5715253378267593,0.0,416.45,1.4717541381783936,5.7789788852781925
30000029:roll:HOUR_4:1785844800000:up,MSFTUSDC,30000029,LONG,2026-08-04T12:00:00+00:00,2026-08-04T23:15:00+00:00,491.37,489.1568538830577,497.3519631109736,2.7029228053131393,False,2026-08-05T12:15:00+00:00,TP,2.7029228053131393,0.0,491.16,1.4462922338845856,6.832147556105577
30000078:roll:HOUR_4:1785830400000:up,CBRSUSDC,30000078,LONG,2026-08-04T08:00:00+00:00,2026-08-05T00:00:00+00:00,223.9,221.43702143775795,229.37736909047615,2.223880132147833,False,2026-08-05T01:15:00+00:00,SL,-1.0,0.0,223.53,1.5059571244840897,7.050523638095394
30000106:roll:HOUR_4:1785859200000:up,SOFIUSDC,30000106,LONG,2026-08-04T16:00:00+00:00,2026-08-05T04:15:00+00:00,18.57,18.490754406820717,18.74097088322877,2.1574812727058226,False,2026-08-05T08:15:00+00:00,SL,-1.0,0.0,18.54,0.058491186358567926,0.2761164670849238
30000070:roll:HOUR_4:1785859200000:up,TAOUSDC,30000070,LONG,2026-08-04T16:00:00+00:00,2026-08-05T05:00:00+00:00,196.4,195.75521849448603,199.65102168283983,5.042051695090616,True,2026-08-05T07:30:00+00:00,TP1_THEN_SL,0.5,0.0,196.2,0.8895630110279302,3.3959132686407387
30000064:roll:HOUR_4:1785873600000:up,DOTUSDC,30000064,LONG,2026-08-04T20:00:00+00:00,2026-08-05T05:15:00+00:00,0.8469,0.8420257243461902,0.8640595367320273,3.52042804936875,True,2026-08-05T13:45:00+00:00,SL,-1.0,0.0,0.8463,0.0035485513076197192,0.014161853071890915
30000087:roll:HOUR_4:1785859200000:up,SKHYUSDC,30000087,LONG,2026-08-04T16:00:00+00:00,2026-08-05T07:45:00+00:00,152.67,151.72081935223076,155.01223700810678,2.467640921263559,False,2026-08-05T08:15:00+00:00,SL,-1.0,0.0,152.21,0.9783612955385036,5.271051967572913
30000035:roll:HOUR_4:1785844800000:up,MUUSDC,30000035,LONG,2026-08-04T12:00:00+00:00,2026-08-05T09:00:00+00:00,876.76,864.6427100742679,905.8077294095517,2.3972133692919653,False,2026-08-05T13:45:00+00:00,TP,2.3972133692919653,0.0,871.23,7.054579851463976,25.76908236179324
30000050:roll:HOUR_4:1785888000000:up,BNBUSDC,30000050,LONG,2026-08-05T00:00:00+00:00,2026-08-05T10:45:00+00:00,597.1,594.2100720519808,604.0515166575092,2.4054290565526784,False,2026-08-05T22:15:00+00:00,SL,-1.0,0.0,594.9,1.379855896038367,5.3939333699633725
30000077:roll:HOUR_4:1785844800000:up,MRVLUSDC,30000077,LONG,2026-08-04T12:00:00+00:00,2026-08-05T15:00:00+00:00,214.76,210.94461524950404,223.92639464083382,2.4024823812702807,False,2026-08-05T20:15:00+00:00,SL,-1.0,0.0,212.53,2.4507695009918993,6.694421436664695
30000086:roll:HOUR_4:1785859200000:down,BEATUSDC,30000086,SHORT,2026-08-04T16:00:00+00:00,2026-08-05T16:45:00+00:00,2.435,2.480891538187856,2.3248320377839047,2.4006160300211743,False,2026-08-05T20:15:00+00:00,TP,2.4006160300211743,0.0,2.437,0.035783076375711036,0.35932815113562
30000011:roll:HOUR_4:1785859200000:up,QQQUSDC,30000011,LONG,2026-08-04T16:00:00+00:00,2026-08-05T19:15:00+00:00,721.12,718.8756529971547,727.2472906597969,2.7300995131452352,False,2026-08-05T20:00:00+00:00,SL,-1.0,0.0,719.48,1.2086940056906421,5.010837360812173
30000006:roll:HOUR_4:1785916800000:up,XAGUSDC,30000006,LONG,2026-08-05T08:00:00+00:00,2026-08-05T20:45:00+00:00,62.1,61.87463667129648,62.60076250036242,2.2220230027805408,False,2026-08-06T01:00:00+00:00,TP,2.2220230027805408,0.0,61.96,0.1707266574070469,0.7569499985503061
30000081:roll:HOUR_4:1785945600000:down,LABUSDC,30000081,SHORT,2026-08-05T16:00:00+00:00,2026-08-05T21:00:00+00:00,0.1305,0.13379135586739965,0.11684105960740475,4.149943349452082,True,2026-08-06T00:45:00+00:00,SL,-1.0,0.0,0.1314,0.003982711734799329,0.00816423842961901
30000041:roll:HOUR_4:1785902400000:up,HYPEUSDC,30000041,LONG,2026-08-05T04:00:00+00:00,2026-08-05T22:30:00+00:00,56.771,56.42731182636229,57.67148080230647,2.620051754401331,False,2026-08-06T01:30:00+00:00,SL,-1.0,0.0,56.55,0.245376347275411,1.0460767907741328
30000095:roll:HOUR_4:1785960000000:up,CASHCATUSDC,30000095,LONG,2026-08-05T20:00:00+00:00,2026-08-06T01:00:00+00:00,0.11176,0.09762558713170794,0.14504244856096876,2.354710370434401,False,2026-08-06T12:45:00+00:00,TP,2.354710370434401,0.0,0.10135,0.007448825736584121,0.012070205756124957
30000015:roll:HOUR_4:1785902400000:up,XPDUSDC,30000015,LONG,2026-08-05T04:00:00+00:00,2026-08-06T04:00:00+00:00,1377.9,1373.1954253541194,1393.3076693930536,3.275039839477172,True,2026-08-06T04:45:00+00:00,SL,-1.0,0.0,1376.83,4.469149291761574,19.889322427785746
30000085:roll:HOUR_4:1785931200000:up,VELVETUSDC,30000085,LONG,2026-08-05T12:00:00+00:00,2026-08-06T05:00:00+00:00,0.4997,0.4756282824634353,0.5505406702593898,2.1120499682734897,False,2026-08-06T08:00:00+00:00,SL,-1.0,0.0,0.495,0.007743435073129372,0.025437318962440808
30000059:roll:HOUR_4:1785974400000:down,AAVEUSDC,30000059,SHORT,2026-08-06T00:00:00+00:00,2026-08-06T05:30:00+00:00,89.37,89.78068716097343,88.5030974754863,2.1108585972323657,False,2026-08-06T07:15:00+00:00,TP,2.1108585972323657,0.0,89.49,0.34137432194685946,1.5723899019452205
30000105:roll:HOUR_4:1785974400000:down,POPMARTUSDC,30000105,SHORT,2026-08-06T00:00:00+00:00,2026-08-06T07:45:00+00:00,20.01,20.09597719962666,19.743454591891506,3.1001871340997975,True,2026-08-06T08:00:00+00:00,SL,-1.0,0.0,20.02,0.0719543992533193,0.2538183675660314
30000005:roll:HOUR_4:1785960000000:up,XAUUSDC,30000005,LONG,2026-08-05T20:00:00+00:00,2026-08-06T10:00:00+00:00,4273.6,4265.6430543655915,4295.4391968246955,2.74467086092108,False,2026-08-06T10:45:00+00:00,SL,-1.0,0.0,4269.8,8.313891268817406,33.04321270121765
30000007:roll:HOUR_4:1786003200000:up,COPPERUSDC,30000007,LONG,2026-08-06T08:00:00+00:00,2026-08-06T12:00:00+00:00,6.786,6.7602192635033145,6.864373782366178,3.0400133206534035,True,2026-08-06T13:15:00+00:00,SL,-1.0,0.0,6.772,0.02356147299337088,0.05450487053528843
30000086:roll:HOUR_4:1785988800000:down,BEATUSDC,30000086,SHORT,2026-08-06T04:00:00+00:00,2026-08-06T15:00:00+00:00,2.097,2.2650823228663395,1.695493137047722,2.388751274407123,False,2026-08-06T16:30:00+00:00,SL,-1.0,0.0,2.227,0.07616464573267955,0.3219725481908882
30000065:roll:HOUR_4:1786003200000:down,ARBUSDC,30000065,SHORT,2026-08-06T08:00:00+00:00,2026-08-06T19:30:00+00:00,0.079,0.07955559708478505,0.07741801800925258,2.8473547361384695,False,2026-08-07T05:30:00+00:00,TP,2.8473547361384695,0.0,0.0794,0.00031119416957010827,0.0012720720370102867
30000042:roll:HOUR_4:1786032000000:up,LITUSDC,30000042,LONG,2026-08-06T16:00:00+00:00,2026-08-06T20:15:00+00:00,2.2667,2.246137752583793,2.313003516572058,2.251870412548476,False,2026-08-06T21:45:00+00:00,TP,2.251870412548476,0.0,2.2552,0.018124494832413924,0.06678593371176657
30000047:roll:HOUR_4:1786032000000:up,CRVUSDC,30000047,LONG,2026-08-06T16:00:00+00:00,2026-08-06T20:30:00+00:00,0.2146,0.21319039694312278,0.22030515609541898,4.047349406334214,True,2026-08-06T22:45:00+00:00,SL,-1.0,0.0,0.2142,0.0014192061137544318,0.003979375618324107
30000069:roll:HOUR_4:1786003200000:down,FILUSDC,30000069,SHORT,2026-08-06T08:00:00+00:00,2026-08-06T21:30:00+00:00,0.7044,0.7072642174082676,0.6867121988291397,6.175439448068549,True,2026-08-07T17:15:00+00:00,TP1_THEN_TP2,4.087719724034274,0.0,0.7049,0.003728434816535214,0.014448795316558707
30000045:roll:HOUR_4:1786017600000:up,ADAUSDC,30000045,LONG,2026-08-06T12:00:00+00:00,2026-08-07T03:00:00+00:00,0.2001,0.19790367207518952,0.20946607237999637,4.264423483485318,True,2026-08-07T14:45:00+00:00,SL,-1.0,0.0,0.1985,0.0011926558496209955,0.00573571048001451
30000104:roll:HOUR_4:1786060800000:down,XIAOMIUSDC,30000104,SHORT,2026-08-07T00:00:00+00:00,2026-08-07T04:00:00+00:00,3.403,3.418540595626759,3.352343994167337,3.2595922993735815,True,2026-08-07T05:30:00+00:00,SL,-1.0,0.0,3.409,0.01508119125351792,0.05737597666934857
30000051:roll:HOUR_4:1786060800000:down,XRPUSDC,30000051,SHORT,2026-08-07T00:00:00+00:00,2026-08-07T08:15:00+00:00,1.0274,1.0303962497767603,1.0169932322857158,3.4732644103980856,True,2026-08-07T08:45:00+00:00,SL,-1.0,0.0,1.0289,0.0029924995535208056,0.012772929142863137
30000046:roll:HOUR_4:1786003200000:down,1000PEPEUSDC,30000046,SHORT,2026-08-06T08:00:00+00:00,2026-08-07T08:30:00+00:00,0.0028102,0.0028222542496916837,0.0027797015959796522,2.5300955928753597,False,2026-08-07T09:45:00+00:00,SL,-1.0,0.0,0.0028179,8.708499383367317e-06,4.560638391860931e-05
30000100:roll:HOUR_4:1786060800000:down,NEARUSDC,30000100,SHORT,2026-08-07T00:00:00+00:00,2026-08-07T10:15:00+00:00,1.648,1.6587648105956583,1.6258305911532802,2.059433247776881,False,2026-08-07T10:30:00+00:00,SL,-1.0,0.0,1.651,0.007529621191316656,0.027322364613120646
30000062:roll:HOUR_4:1786075200000:down,ONDOUSDC,30000062,SHORT,2026-08-07T04:00:00+00:00,2026-08-07T11:00:00+00:00,0.3501,0.35193183838744385,0.34559096295212155,2.4614819073479732,False,2026-08-07T11:15:00+00:00,SL,-1.0,0.0,0.3502,0.001463676774887656,0.007963851808486211
30000058:roll:HOUR_4:1786089600000:up,ENAUSDC,30000058,LONG,2026-08-07T08:00:00+00:00,2026-08-07T15:15:00+00:00,0.0947,0.09355703108601857,0.09749322086458699,2.443829250663541,False,2026-08-07T17:30:00+00:00,SL,-1.0,0.0,0.094,0.0008859378279628651,0.0024271165416520834
30000042:roll:HOUR_4:1786046400000:up,LITUSDC,30000042,LONG,2026-08-06T20:00:00+00:00,2026-08-07T18:15:00+00:00,2.3359,2.289450867774247,2.4747368128679494,2.989007678188087,False,2026-08-07T23:30:00+00:00,SL,-1.0,0.0,2.3297,0.020498264451506033,0.07305274852820179
30000005:roll:HOUR_4:1786104000000:up,XAUUSDC,30000005,LONG,2026-08-07T12:00:00+00:00,2026-08-07T19:00:00+00:00,4336.6,4324.78578718292,4361.506519814934,2.1081827626234593,False,2026-08-09T11:15:00+00:00,TP,2.1081827626234593,0.0,4329.9,10.228425634159866,36.373920740265994
30000006:roll:HOUR_4:1786089600000:up,XAGUSDC,30000006,LONG,2026-08-07T08:00:00+00:00,2026-08-07T23:45:00+00:00,64.01,63.729443897985924,64.83644971230466,2.9457556131257148,False,2026-08-09T21:15:00+00:00,SL,-1.0,0.0,63.97,0.18111220402814987,0.8542011507813697
30000023:roll:HOUR_4:1786104000000:up,TSLAUSDC,30000023,LONG,2026-08-07T12:00:00+00:00,2026-08-08T04:00:00+00:00,329.81,329.16012804456835,332.7131620952492,4.467283240928395,True,2026-08-08T05:15:00+00:00,SL,-1.0,0.0,329.72,0.37974391086328824,3.5473516190033085
30000100:roll:HOUR_4:1786118400000:down,NEARUSDC,30000100,SHORT,2026-08-07T16:00:00+00:00,2026-08-08T04:15:00+00:00,1.606,1.6151194399065976,1.5839056026076814,2.422780085028516,False,2026-08-08T07:45:00+00:00,TP,2.422780085028516,0.0,1.61,0.006238879813194935,0.02762241043072621
30000030:roll:HOUR_4:1786118400000:up,PLTRUSDC,30000030,LONG,2026-08-07T16:00:00+00:00,2026-08-08T05:00:00+00:00,171.33,170.55600477272148,175.92901096603367,5.941911272766339,True,2026-08-08T06:45:00+00:00,SL,-1.0,0.0,170.96,0.8079904545570677,3.683956135865298
30000091:roll:HOUR_4:1786147200000:down,XLEUSDC,30000091,SHORT,2026-08-08T00:00:00+00:00,2026-08-08T05:30:00+00:00,56.71,57.17509729667623,55.60098413658561,2.3844814221451456,False,2026-08-08T07:00:00+00:00,SL,-1.0,0.0,57.03,0.2901945933524531,0.7239365463424278
30000114:roll:HOUR_4:1786132800000:up,QCOMUSDC,30000114,LONG,2026-08-07T20:00:00+00:00,2026-08-08T12:15:00+00:00,168.05,167.81388760053315,168.60483219425387,2.3498647064138307,False,2026-08-08T18:45:00+00:00,SL,-1.0,0.0,167.95,0.1522247989336465,2.1406712229844533
30000101:roll:HOUR_4:1786176000000:down,KAITOUSDC,30000101,SHORT,2026-08-08T08:00:00+00:00,2026-08-08T18:00:00+00:00,0.7351,0.7548518993669734,0.6919483053307184,2.1846858303376284,False,2026-08-08T19:00:00+00:00,TP,2.1846858303376284,0.0,0.7399,0.015703798733946693,0.0421932213228735
30000050:roll:HOUR_4:1786190400000:up,BNBUSDC,30000050,LONG,2026-08-08T12:00:00+00:00,2026-08-08T18:15:00+00:00,604.6,602.8181256349059,610.4132301750222,3.2624242701393014,True,2026-08-08T19:30:00+00:00,SL,-1.0,0.0,603.7,1.7637487301884405,5.147079299911133
30000083:roll:HOUR_4:1786132800000:up,BTWUSDC,30000083,LONG,2026-08-07T20:00:00+00:00,2026-08-08T22:15:00+00:00,0.20371,0.1899141130613126,0.2335345886517607,2.161846410043014,False,2026-08-09T06:15:00+00:00,SL,-1.0,0.0,0.20126,0.005751773877374802,0.023301645392957242
30000003:roll:HOUR_4:1786190400000:up,SOLUSDC,30000003,LONG,2026-08-08T12:00:00+00:00,2026-08-08T23:30:00+00:00,75.82,75.58181114301016,76.50051416428809,2.857036105249608,False,2026-08-09T08:15:00+00:00,TP,2.857036105249608,0.0,75.66,0.156377713979682,0.877943342847608
30000070:roll:HOUR_4:1786233600000:up,TAOUSDC,30000070,LONG,2026-08-09T00:00:00+00:00,2026-08-09T07:45:00+00:00,205.3,203.6616619781956,208.66771852174253,2.055570020912684,False,2026-08-09T11:30:00+00:00,SL,-1.0,0.0,204.6,1.276676043608801,3.329125913029835
30000096:roll:HOUR_4:1786248000000:down,BANKUSDC,30000096,SHORT,2026-08-09T04:00:00+00:00,2026-08-09T10:45:00+00:00,0.03817,0.03873702191767046,0.03694645535554514,2.1578436499979747,False,2026-08-09T11:15:00+00:00,SL,-1.0,0.0,0.03851,0.0004540438353409052,0.0033058214221805614
30000109:roll:HOUR_4:1786233600000:down,EULUSDC,30000109,SHORT,2026-08-09T00:00:00+00:00,2026-08-09T12:15:00+00:00,1.1732,1.1863035865385507,1.1436227967454522,2.257183799834633,False,2026-08-09T14:15:00+00:00,SL,-1.0,0.0,1.1808,0.011007173077101291,0.04569118698180818
30000052:roll:HOUR_4:1786262400000:up,ZECUSDC,30000052,LONG,2026-08-09T08:00:00+00:00,2026-08-09T16:45:00+00:00,517.63,513.8590108757924,525.8338741849619,2.1755231624237976,False,2026-08-09T17:30:00+00:00,SL,-1.0,0.0,516.38,2.3419782484151193,8.864503260152297
30000047:roll:HOUR_4:1786276800000:up,CRVUSDC,30000047,LONG,2026-08-09T12:00:00+00:00,2026-08-09T19:00:00+00:00,0.2391,0.2364439332005142,0.24443906287440517,2.010138779430844,False,2026-08-09T23:15:00+00:00,SL,-1.0,0.0,0.2377,0.001512133598971568,0.00504374850237929
30000046:roll:HOUR_4:1786291200000:up,1000PEPEUSDC,30000046,LONG,2026-08-09T16:00:00+00:00,2026-08-10T03:45:00+00:00,0.0028953,0.0028707717731870845,0.0029494602887532805,2.2080800689906446,False,2026-08-10T10:15:00+00:00,SL,-1.0,0.0,0.0028925,1.7656453625830812e-05,4.215884498687753e-05
30000003:roll:HOUR_4:1786276800000:up,SOLUSDC,30000003,LONG,2026-08-09T12:00:00+00:00,2026-08-10T07:30:00+00:00,76.89,76.61039764425293,77.51419357001383,2.232433157961201,False,2026-08-10T08:45:00+00:00,SL,-1.0,0.0,76.72,0.21920471149415652,0.863225719944693
30000068:roll:HOUR_4:1786291200000:up,ASTERUSDC,30000068,LONG,2026-08-09T16:00:00+00:00,2026-08-10T08:15:00+00:00,0.6118,0.6085050578781717,0.6183988137232661,2.0027100565895353,False,2026-08-10T10:00:00+00:00,SL,-1.0,0.0,0.6113,0.0013898842436566392,0.0052047451069357495
30000105:roll:HOUR_4:1786320000000:down,POPMARTUSDC,30000105,SHORT,2026-08-10T00:00:00+00:00,2026-08-10T09:45:00+00:00,19.9,20.024525136726332,19.64728963437926,2.0293923963008047,False,2026-08-11T03:00:00+00:00,TP,2.0293923963008047,0.0,19.99,0.06905027345266446,0.22915853751703935
30000095:roll:HOUR_4:1786320000000:up,CASHCATUSDC,30000095,LONG,2026-08-10T00:00:00+00:00,2026-08-10T11:30:00+00:00,0.14894,0.14330064104404555,0.16402480617718487,2.6749150559492705,False,2026-08-10T13:45:00+00:00,SL,-1.0,0.0,0.14677,0.003918717911908898,0.01582077529126043
30000124:roll:HOUR_4:1786334400000:up,GRVTUSDC,30000124,LONG,2026-08-10T04:00:00+00:00,2026-08-10T13:30:00+00:00,0.3451,0.33418866264083646,0.3993185214518954,4.969007892177544,True,2026-08-10T17:00:00+00:00,SL,-1.0,0.0,0.3389,0.009422674718326989,0.02192591419241831
30000028:roll:HOUR_4:1786348800000:up,METAUSDC,30000028,LONG,2026-08-10T08:00:00+00:00,2026-08-10T15:45:00+00:00,600.34,596.9848951184248,608.7194090357585,2.4975103108622676,False,2026-08-10T16:45:00+00:00,SL,-1.0,0.0,598.9,3.130209763150282,4.762363856965839
30000029:roll:HOUR_4:1786363200000:up,MSFTUSDC,30000029,LONG,2026-08-10T12:00:00+00:00,2026-08-10T18:30:00+00:00,505.51,503.9323597059387,512.4961114777633,4.428202996628072,True,2026-08-11T08:15:00+00:00,SL,-1.0,0.0,504.66,1.4552805881225643,3.7755540889469126
30000048:roll:HOUR_4:1786348800000:up,TRXUSDC,30000048,LONG,2026-08-10T08:00:00+00:00,2026-08-10T20:15:00+00:00,0.33049,0.33011265797767436,0.33131027881079606,2.173833716532512,False,2026-08-10T23:15:00+00:00,SL,-1.0,0.0,0.33045,0.00023468404465127492,0.0010388847568157393
30000073:roll:HOUR_4:1786348800000:up,MONUSDC,30000073,LONG,2026-08-10T08:00:00+00:00,2026-08-10T20:30:00+00:00,0.02188,0.02163330544381624,0.023009281861550872,4.577652133959851,True,2026-08-10T22:15:00+00:00,SL,-1.0,0.0,0.02179,0.00015338911236751843,0.0004828725537965142
30000049:roll:HOUR_4:1786334400000:up,OPUSDC,30000049,LONG,2026-08-10T04:00:00+00:00,2026-08-10T21:45:00+00:00,0.0909,0.09028573048822253,0.09240711659718323,2.4535103375425544,False,2026-08-11T02:15:00+00:00,TP,2.4535103375425544,0.0,0.0906,0.00042853902355494903,0.0015715336112670424
30000012:roll:HOUR_4:1786363200000:down,AAPLUSDC,30000012,SHORT,2026-08-10T12:00:00+00:00,2026-08-11T04:15:00+00:00,308.61,309.37184988175545,305.6684896725136,3.8610104141627573,True,2026-08-11T11:15:00+00:00,SL,-1.0,0.0,308.73,0.4436997635109049,2.1139586900543503
30000044:roll:HOUR_4:1786334400000:up,WLDUSDC,30000044,LONG,2026-08-10T04:00:00+00:00,2026-08-11T07:45:00+00:00,0.3307,0.3283364539259999,0.3510931655068406,8.628207307305464,True,2026-08-11T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,0.3293,0.0019270921480001389,0.009627337972637479
30000118:roll:HOUR_4:1786392000000:up,XLVUSDC,30000118,LONG,2026-08-10T20:00:00+00:00,2026-08-11T08:30:00+00:00,168.22,167.95333248272118,168.8322406721734,2.2958951972139703,False,2026-08-11T11:00:00+00:00,SL,-1.0,0.0,168.17,0.2733350345576426,1.111037311306402
30000042:roll:HOUR_4:1786406400000:up,LITUSDC,30000042,LONG,2026-08-11T00:00:00+00:00,2026-08-11T09:30:00+00:00,2.431,2.4100513624740048,2.4773272510234787,2.2114684530672175,False,2026-08-11T11:15:00+00:00,TP,2.2114684530672175,0.0,2.4191,0.01809727505199001,0.06989099590608554
30000009:roll:HOUR_4:1786363200000:up,NATGASUSDC,30000009,LONG,2026-08-10T12:00:00+00:00,2026-08-11T11:00:00+00:00,2.786,2.773485738858411,2.818692801639794,2.612443616918359,False,2026-08-11T12:30:00+00:00,TP,2.612443616918359,0.0,2.785,0.009028522283178372,0.02522879344082391
30000002:roll:HOUR_4:1786363200000:down,ETHUSDC,30000002,SHORT,2026-08-10T12:00:00+00:00,2026-08-11T11:30:00+00:00,1889.44,1895.568640262075,1869.6308810499515,3.2322208684087443,True,2026-08-11T15:00:00+00:00,TP1_THEN_TP2,2.616110434204372,0.0,1891.91,3.637280524149766,16.643524199805714
30000006:roll:HOUR_4:1786377600000:up,XAGUSDC,30000006,LONG,2026-08-10T16:00:00+00:00,2026-08-11T12:00:00+00:00,65.24,64.97073161915104,66.33078529005383,4.050922305154339,True,2026-08-11T12:45:00+00:00,SL,-1.0,0.0,65.17,0.17853676169793756,0.7568588397846646
30000017:roll:HOUR_4:1786420800000:up,BZUSDC,30000017,LONG,2026-08-11T04:00:00+00:00,2026-08-11T16:45:00+00:00,87.32,86.93138841705118,88.56646947958019,3.207494408998057,True,2026-08-12T09:30:00+00:00,TP1_THEN_SL,0.5,0.0,87.2,0.397223165897641,1.2941220816792538
30000008:roll:HOUR_4:1786420800000:up,CLUSDC,30000008,LONG,2026-08-11T04:00:00+00:00,2026-08-11T17:00:00+00:00,82.331,81.78068141650034,83.49884810508524,2.1221309621392472,False,2026-08-12T09:30:00+00:00,SL,-1.0,0.0,81.98,0.3926371669993243,1.3006075796590049
30000086:roll:HOUR_4:1786435200000:down,BEATUSDC,30000086,SHORT,2026-08-11T08:00:00+00:00,2026-08-11T20:00:00+00:00,0.994,1.045455279615573,0.832025073684393,3.1478776818576497,True,2026-08-11T20:45:00+00:00,SL,-1.0,0.0,1.021,0.04891055923114616,0.3801002947375724
30000059:roll:HOUR_4:1786449600000:down,AAVEUSDC,30000059,SHORT,2026-08-11T12:00:00+00:00,2026-08-11T20:45:00+00:00,87.99,88.68160819314572,86.43468293133583,2.2488413007224923,False,2026-08-12T01:15:00+00:00,SL,-1.0,0.0,88.21,0.32321638629143823,1.3787317253433158
30000001:roll:HOUR_4:1786449600000:down,BTCUSDC,30000001,SHORT,2026-08-11T12:00:00+00:00,2026-08-11T21:15:00+00:00,63661.1,63790.495902283226,63276.236679010544,2.974308414705803,False,2026-08-12T02:15:00+00:00,SL,-1.0,0.0,63731.6,117.79180456645864,450.14671604218114
30000012:roll:HOUR_4:1786464000000:down,AAPLUSDC,30000012,SHORT,2026-08-11T16:00:00+00:00,2026-08-11T21:30:00+00:00,305.13,305.7994149340636,303.74555337878303,2.068144211861085,False,2026-08-12T13:45:00+00:00,TP,2.068144211861085,0.0,305.14,0.6388298681270737,2.2622135151321343
30000052:roll:HOUR_4:1786449600000:down,ZECUSDC,30000052,SHORT,2026-08-11T12:00:00+00:00,2026-08-11T22:30:00+00:00,480.81,485.21388930674203,468.61172846026926,2.7698860461946864,False,2026-08-12T06:15:00+00:00,SL,-1.0,0.0,483.36,2.2077786134839954,9.446913841076977
30000081:roll:HOUR_4:1786420800000:down,LABUSDC,30000081,SHORT,2026-08-11T04:00:00+00:00,2026-08-12T00:00:00+00:00,0.1167,0.11784500187224063,0.11322899485904812,3.031440581105363,True,2026-08-12T00:30:00+00:00,SL,-1.0,0.0,0.1174,0.0008900037444812521,0.004515979436192474
30000023:roll:HOUR_4:1786449600000:up,TSLAUSDC,30000023,LONG,2026-08-11T12:00:00+00:00,2026-08-12T00:00:00+00:00,333.1,332.3328458543632,335.5079555144426,3.13881574926991,True,2026-08-12T13:45:00+00:00,TP1_THEN_SL_BOTH_HIT,0.5,0.0,332.98,0.45430829127358024,2.608177942229767
30000055:roll:HOUR_4:1786478400000:up,LINKUSDC,30000055,LONG,2026-08-11T20:00:00+00:00,2026-08-12T05:00:00+00:00,8.712,8.686123091579688,8.78296300407621,2.742329296976958,False,2026-08-12T06:15:00+00:00,SL,-1.0,0.0,8.699,0.025753816840624943,0.1201479836951601
30000053:roll:HOUR_4:1786478400000:up,DOGEUSDC,30000053,LONG,2026-08-11T20:00:00+00:00,2026-08-12T06:45:00+00:00,0.07147,0.0711981275563009,0.07284352798443292,5.052104456577546,True,2026-08-12T13:15:00+00:00,TP1_THEN_SL,0.5,0.0,0.07146,0.00022374488739821934,0.0008258880622683547
30000113:roll:HOUR_4:1786507200000:up,CXMTUSDC,30000113,LONG,2026-08-12T04:00:00+00:00,2026-08-12T10:15:00+00:00,7.7878,7.761392395146588,7.962312842338096,6.608431294955192,True,2026-08-12T18:00:00+00:00,TP1_THEN_TP2,4.304215647477596,0.0,7.7778,0.03281520970682352,0.14754863064761675
